date,strategy_name,asset,group_id,strategy_type,action,option_type,side,strike,expiry,contracts,spot,mid,bid,ask,execution_price,iv,delta,cash_flow,pnl,execution_drag,reason
2021-08-18,v0_4_full_enriched_scores,QQQ,40,covered_call,OPEN,call,-1,380.0,2021-09-17,2,362.21,3.6315031405710556,3.5407155620567794,3.722290719085332,3.5407155620567794,0.23991213798625108,0.2520889731733092,708.1431124113559,-19.457515702855243,19.457515702855243,GREED_EXHAUSTION_COVERED_CALL
2021-08-20,v0_4_full_enriched_scores,QQQ,40,covered_call,CLOSE,call,-1,380.0,2021-09-17,2,367.73,3.765307570324751,3.6711748810666323,3.8594402595828696,3.8594402595828696,0.20760089005520355,0.29187839441892605,-771.8880519165739,-20.126537851623738,20.126537851623738,CALL_STATE_EXIT
2021-08-27,v0_4_full_enriched_scores,QQQ,39,cash_secured_put,CLOSE,put,-1,349.0,2021-09-17,5,376.04,0.5112479686051188,0.4984667693899908,0.5240291678202468,0.5240291678202468,0.20539740453143282,-0.06243908733004969,-262.0145839101234,-9.640599607563995,9.640599607563995,CSP_PROFIT_TARGET
2021-09-15,v0_4_full_enriched_scores,QQQ,41,covered_call,OPEN,call,-1,397.0,2021-10-15,2,378.05,2.3466291186564803,2.2879633906900683,2.4052948466228923,2.2879633906900683,0.19817441608252878,0.2007878144286427,457.59267813801364,-13.033145593282402,13.033145593282402,GREED_EXHAUSTION_COVERED_CALL
2021-09-21,v0_4_full_enriched_scores,QQQ,41,covered_call,CLOSE,call,-1,397.0,2021-10-15,2,366.15,1.328630237779734,1.2954144818352407,1.3618459937242275,1.3618459937242275,0.25752194182712,0.11573435039680949,-272.3691987448455,-7.943151188898688,7.943151188898688,CALL_STATE_EXIT
2021-11-15,v0_4_full_enriched_scores,QQQ,42,covered_call,OPEN,call,-1,413.0,2021-12-17,2,394.61,3.5475176538929105,3.4588297125455876,3.6362055952402335,3.4588297125455876,0.21516719442553664,0.24544867256333,691.7659425091175,-19.03758826946459,19.03758826946459,GREED_EXHAUSTION_COVERED_CALL
2021-11-19,v0_4_full_enriched_scores,QQQ,42,covered_call,CLOSE,call,-1,413.0,2021-12-17,2,403.99,5.855672279268759,5.70928047228704,6.002064086250479,6.002064086250479,0.21604475977128149,0.36542582353005976,-1200.4128172500957,-30.578361396343833,30.578361396343833,CALL_STATE_EXIT
2021-11-24,v0_4_full_enriched_scores,QQQ,43,insurance,OPEN,put,1,360.0,2022-02-18,4,398.76,6.194449191018023,6.039587961242573,6.349310420793474,6.349310420793474,0.269102295847567,-0.19990022430334348,-2539.7241683173897,-64.54449191018023,64.54449191018023,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT
2021-12-08,v0_4_full_enriched_scores,QQQ,43,insurance,CLOSE,put,1,360.0,2022-02-18,2,399.61,5.1042477442975525,4.976641550690114,5.231853937904991,4.976641550690114,0.2750853321711575,-0.18143793048653664,995.3283101380227,-26.821238721487727,26.821238721487727,INSURANCE_PARTIAL_MONETIZATION
2022-02-08,v0_4_full_enriched_scores,QQQ,43,insurance,CLOSE,put,1,360.0,2022-02-18,2,359.12,7.436662681527025,7.25074611448885,7.6225792485652,7.25074611448885,0.29393559970964195,-0.5107512023658132,1450.14922289777,-38.48331340763505,38.48331340763505,INSURANCE_DTE_ROLL
2022-02-16,v0_4_full_enriched_scores,QQQ,44,insurance,OPEN,put,1,316.0,2022-05-20,4,356.04,6.5108098505207295,6.348039604257711,6.6735800967837475,6.6735800967837475,0.3055635205198938,-0.1976083648059156,-2669.432038713499,-67.70809850520722,67.70809850520722,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT
2022-02-17,v0_4_full_enriched_scores,QQQ,44,insurance,CLOSE,put,1,316.0,2022-05-20,2,345.45,8.682596741887352,8.465531823340168,8.899661660434536,8.465531823340168,0.3030730715434181,-0.25435988795359915,1693.1063646680336,-44.712983709436756,44.712983709436756,INSURANCE_PARTIAL_MONETIZATION
2022-05-10,v0_4_full_enriched_scores,QQQ,44,insurance,CLOSE,put,1,316.0,2022-05-20,2,300.76,17.91858445632667,17.470619844918502,18.366549067734837,17.470619844918502,0.4008,-0.7611821772641114,3494.1239689837003,-90.89292228163349,90.89292228163349,INSURANCE_DTE_ROLL
2022-08-23,v0_4_full_enriched_scores,QQQ,45,insurance,OPEN,put,1,278.0,2022-11-18,4,314.1,6.447098257469719,6.285920801032976,6.608275713906462,6.608275713906462,0.34568325951982404,-0.20038382476306185,-2643.310285562585,-67.07098257469718,67.07098257469718,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT
2022-09-23,v0_4_full_enriched_scores,QQQ,45,insurance,CLOSE,put,1,278.0,2022-11-18,1,275.51,14.894732540001428,14.522364226501391,15.267100853501464,14.522364226501391,0.32930246956077075,-0.48934507570275354,1452.236422650139,-37.88683135000364,37.88683135000364,INSURANCE_PARTIAL_MONETIZATION
2022-10-03,v0_4_full_enriched_scores,QQQ,45,insurance,CLOSE,put,1,278.0,2022-11-18,1,273.53,15.097679091476095,14.720237114189192,15.475121068762999,14.720237114189192,0.3402110802581756,-0.5181121045769821,1472.0237114189192,-38.39419772869031,38.39419772869031,INSURANCE_PARTIAL_MONETIZATION
2022-11-08,v0_4_full_enriched_scores,QQQ,45,insurance,CLOSE,put,1,278.0,2022-11-18,2,269.54,10.700505313473855,10.432992680637009,10.9680179463107,10.432992680637009,0.3153,-0.7078016966333137,2086.5985361274015,-54.8025265673692,54.8025265673692,INSURANCE_DTE_ROLL
2023-03-14,v0_4_full_enriched_scores,QQQ,46,insurance,OPEN,put,1,262.0,2023-06-16,4,297.37,6.602402480620505,6.437342418604993,6.767462542636017,6.767462542636017,0.35992404098036196,-0.1992001237937326,-2706.985017054407,-68.6240248062049,68.6240248062049,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT
2023-06-06,v0_4_full_enriched_scores,QQQ,46,insurance,CLOSE,put,1,262.0,2023-06-16,4,354.84,8.815932491506616e-13,0.0,0.010000000000881594,0.0,0.25816181941156574,-4.312492649964533e-13,0.0,-2.6000000003526376,2.6000000003526376,INSURANCE_DTE_ROLL
2023-10-17,v0_4_full_enriched_scores,QQQ,47,cash_secured_put,OPEN,put,-1,350.0,2023-11-17,5,368.2,2.9706633127594557,2.896396729940469,3.0449298955784423,2.896396729940469,0.2362217937982544,-0.2023949030157946,1448.1983649702347,-40.38329140949328,40.38329140949328,CONDITIONAL_ENTRY_CSP
2023-10-23,v0_4_full_enriched_scores,QQQ,48,insurance,OPEN,put,1,326.0,2024-01-19,5,355.67,5.497967487542567,5.360518300354003,5.635416674731132,5.635416674731132,0.261967118980972,-0.20165654734105196,-2817.708337365566,-71.97459359428218,71.97459359428218,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT
2023-11-03,v0_4_full_enriched_scores,QQQ,47,cash_secured_put,CLOSE,put,-1,350.0,2023-11-17,5,367.71,0.6252543921781637,0.6096230323737096,0.6408857519826178,0.6408857519826178,0.1998349511848083,-0.09184881939230136,-320.4428759913089,-11.065679902227036,11.065679902227036,CSP_PROFIT_TARGET
2024-01-08,v0_4_full_enriched_scores,QQQ,48,insurance,CLOSE,put,1,326.0,2024-01-19,5,404.95,8.85527105592163e-09,0.0,0.010000008855271057,0.0,0.21790597604642548,-3.5106295564468118e-09,0.0,-3.250004427635528,3.250004427635528,INSURANCE_RECOVERY_EXIT
2024-04-18,v0_4_full_enriched_scores,QQQ,49,insurance,OPEN,put,1,392.0,2024-07-19,5,423.41,5.51648424545273,5.378572139316412,5.654396351589049,5.654396351589049,0.2239005595253082,-0.19731240582722825,-2827.198175794524,-72.20605306815922,72.20605306815922,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT
2024-07-09,v0_4_full_enriched_scores,QQQ,49,insurance,CLOSE,put,1,392.0,2024-07-19,5,497.77,1.2221536083591484e-10,0.0,0.010000000122215361,0.0,0.22444810856419628,-4.4523285423257555e-11,0.0,-3.2500000611076802,3.2500000611076802,INSURANCE_DTE_ROLL
2024-08-06,v0_4_full_enriched_scores,QQQ,50,insurance,OPEN,put,1,402.0,2024-11-15,4,439.53,6.856448347321731,6.6850371386386875,7.027859556004774,7.027859556004774,0.25013443865099366,-0.1993126797144773,-2811.14382240191,-71.1644834732173,71.1644834732173,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT
2024-11-05,v0_4_full_enriched_scores,QQQ,50,insurance,CLOSE,put,1,402.0,2024-11-15,4,492.21,4.06438434130919e-05,0.0,0.010040643843413091,0.0,0.28685545803620405,-8.127258723234245e-06,0.0,-2.616257537365237,2.616257537365237,INSURANCE_DTE_ROLL
2024-11-07,v0_4_full_enriched_scores,QQQ,51,cash_secured_put,OPEN,put,-1,489.0,2024-12-20,4,513.54,4.094503327944793,3.9921407447461728,4.196865911143412,3.9921407447461728,0.19694517287379978,-0.2034884122121218,1596.8562978984692,-43.54503327944796,43.54503327944796,CONDITIONAL_ENTRY_CSP
2024-12-02,v0_4_full_enriched_scores,QQQ,51,cash_secured_put,CLOSE,put,-1,489.0,2024-12-20,4,515.29,0.6929633099153705,0.6756392271674863,0.7102873926632547,0.7102873926632547,0.17353659104581884,-0.07644913364718453,-284.1149570653019,-9.529633099153687,9.529633099153687,CSP_PROFIT_TARGET
2024-12-19,v0_4_full_enriched_scores,QQQ,52,insurance,OPEN,put,1,473.0,2025-03-21,4,514.17,7.346376392325311,7.162716982517178,7.530035802133444,7.530035802133444,0.2390821828718984,-0.2008576352965493,-3012.0143208533777,-76.0637639232531,76.0637639232531,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT
2025-03-11,v0_4_full_enriched_scores,QQQ,52,insurance,CLOSE,put,1,473.0,2025-03-21,4,471.6,9.410016176891418,9.174765772469133,9.645266581313702,9.174765772469133,0.287,-0.5067597005955191,3669.906308987653,-96.70016176891389,96.70016176891389,INSURANCE_DTE_ROLL
2025-04-02,v0_4_full_enriched_scores,QQQ,53,insurance,OPEN,put,1,438.0,2025-06-20,5,476.15,6.567260684365252,6.40307916725612,6.731442201474383,6.731442201474383,0.2511873609663883,-0.19977137978116183,-3365.7211007371916,-85.34075855456582,85.34075855456582,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT
2025-04-03,v0_4_full_enriched_scores,QQQ,53,insurance,CLOSE,put,1,438.0,2025-06-20,1,450.66,14.007119237570095,13.656941256630843,14.357297218509347,13.656941256630843,0.2586061797564505,-0.35761117493083794,1365.6941256630842,-35.6677980939252,35.6677980939252,INSURANCE_PARTIAL_MONETIZATION
2025-04-16,v0_4_full_enriched_scores,QQQ,53,insurance,CLOSE,put,1,438.0,2025-06-20,1,444.18,26.480069429982677,25.81806769423311,27.142071165732244,25.81806769423311,0.4168400740582998,-0.4184300132115894,2581.806769423311,-66.85017357495663,66.85017357495663,INSURANCE_PARTIAL_MONETIZATION
2025-06-10,v0_4_full_enriched_scores,QQQ,53,insurance,CLOSE,put,1,438.0,2025-06-20,3,534.21,3.2355134575108623e-06,0.0,0.010003235513457512,0.0,0.25174305048576406,-7.478195469970443e-07,0.0,-1.9509706540372533,1.9509706540372533,INSURANCE_DTE_ROLL
2025-08-04,v0_4_full_enriched_scores,QQQ,54,insurance,OPEN,put,1,524.0,2025-10-17,5,564.1,6.92622439665044,6.753068786734179,7.099380006566701,7.099380006566701,0.23064616841546576,-0.20105338412584312,-3549.69000328335,-89.8278049581305,89.8278049581305,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT
2025-10-07,v0_4_full_enriched_scores,QQQ,54,insurance,CLOSE,put,1,524.0,2025-10-17,5,604.51,0.0014699470888614175,0.0,0.011469947088861418,0.0,0.24979281566888883,-0.00023169052999474354,0.0,-3.9849735444307086,3.9849735444307086,INSURANCE_DTE_ROLL
2025-10-13,v0_4_full_enriched_scores,QQQ,55,covered_call,OPEN,call,-1,636.0,2025-11-21,2,602.01,6.119194205528544,5.96621435039033,6.2721740606667575,5.96621435039033,0.2183405650226223,0.24789058162828165,1193.242870078066,-31.895971027642755,31.895971027642755,GREED_EXHAUSTION_COVERED_CALL
2025-10-14,v0_4_full_enriched_scores,QQQ,55,covered_call,CLOSE,call,-1,636.0,2025-11-21,2,598.0,5.689003159671472,5.546778080679685,5.831228238663259,5.831228238663259,0.230182408210404,0.22872962270295163,-1166.2456477326518,-29.745015798357432,29.745015798357432,CALL_STATE_EXIT
2025-10-21,v0_4_full_enriched_scores,QQQ,56,cash_secured_put,OPEN,put,-1,579.0,2025-11-21,4,611.38,4.962607402384336,4.8385422173247274,5.086672587443944,4.8385422173247274,0.24303181275892483,-0.1987655564503057,1935.416886929891,-52.22607402384336,52.22607402384336,CONDITIONAL_ENTRY_CSP
2025-10-28,v0_4_full_enriched_scores,QQQ,56,cash_secured_put,CLOSE,put,-1,579.0,2025-11-21,4,632.92,1.1380715770585823,1.1096197876321177,1.166523366485047,1.166523366485047,0.24033176388801109,-0.06519851339672103,-466.6093465940188,-13.980715770585858,13.980715770585858,CSP_PROFIT_TARGET
2025-11-05,v0_4_full_enriched_scores,QQQ,57,insurance,OPEN,put,1,570.0,2026-02-20,4,623.28,9.336926604273756,9.103503439166913,9.5703497693806,9.5703497693806,0.23517976030049303,-0.19847459140889093,-3828.13990775224,-95.96926604273756,95.96926604273756,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT
2025-11-20,v0_4_full_enriched_scores,QQQ,57,insurance,CLOSE,put,1,570.0,2026-02-20,1,585.67,20.92220901182668,20.399153786531013,21.44526423712235,20.399153786531013,0.2618090385363499,-0.3670406863366631,2039.9153786531012,-52.95552252956677,52.95552252956677,INSURANCE_PARTIAL_MONETIZATION
2026-02-10,v0_4_full_enriched_scores,QQQ,57,insurance,CLOSE,put,1,570.0,2026-02-20,3,611.47,0.5056962538764687,0.49305384752955694,0.5183386602233804,0.49305384752955694,0.25846591819713155,-0.04611620726748538,147.9161542588671,-5.742721904073515,5.742721904073515,INSURANCE_DTE_ROLL
2026-02-12,v0_4_full_enriched_scores,QQQ,58,cash_secured_put,OPEN,put,-1,561.0,2026-03-20,4,600.64,6.2691233093307375,6.112395226597469,6.425851392064006,6.112395226597469,0.2854362229168539,-0.19978934685947045,2444.9580906389874,-65.29123309330737,65.29123309330737,CONDITIONAL_ENTRY_CSP
2026-02-19,v0_4_full_enriched_scores,QQQ,59,insurance,OPEN,put,1,552.0,2026-05-15,4,603.47,8.917317119208974,8.69438419122875,9.140250047189198,9.140250047189198,0.257639899353089,-0.2002878310153533,-3656.1000188756793,-91.77317119208973,91.77317119208973,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT
2026-02-25,v0_4_full_enriched_scores,QQQ,58,cash_secured_put,CLOSE,put,-1,561.0,2026-03-20,4,616.68,1.1815464918685947,1.1520078295718799,1.2110851541653096,1.2110851541653096,0.2604687682428488,-0.06535429290511516,-484.43406166612385,-14.415464918685947,14.415464918685947,CSP_PROFIT_TARGET
2026-03-30,v0_4_full_enriched_scores,QQQ,59,insurance,CLOSE,put,1,552.0,2026-05-15,1,558.28,19.60965785697462,19.119416410550254,20.09989930339899,19.119416410550254,0.3014119226712625,-0.4215586084050149,1911.9416410550255,-49.674144642436694,49.674144642436694,INSURANCE_PARTIAL_MONETIZATION
2026-05-05,v0_4_full_enriched_scores,QQQ,59,insurance,CLOSE,put,1,552.0,2026-05-15,3,681.61,2.8151736728433598e-05,0.0,0.010028151736728434,0.0,0.2886624536025,-4.1563221664939494e-06,0.0,-1.9584455210185303,1.9584455210185303,INSURANCE_DTE_ROLL
2026-05-05,v0_4_full_enriched_scores,QQQ,60,covered_call,OPEN,call,-1,722.0,2026-06-18,1,681.61,7.378031293256527,7.193580510925114,7.56248207558794,7.193580510925114,0.21691141152716134,0.24999524703805656,719.3580510925113,-19.095078233141297,19.095078233141297,GREED_EXHAUSTION_COVERED_CALL
2026-05-13,v0_4_full_enriched_scores,QQQ,60,covered_call,CLOSE,call,-1,722.0,2026-06-18,1,714.71,19.166398441937133,18.687238480888706,19.64555840298556,19.64555840298556,0.23992639425919376,0.4783913072649772,-1964.5558402985562,-48.56599610484276,48.56599610484276,CALL_STATE_EXIT
2026-05-21,v0_4_full_enriched_scores,QQQ,61,covered_call,OPEN,call,-1,748.0,2026-06-18,1,714.51,6.502832967052569,6.340262142876255,6.665403791228884,6.340262142876255,0.22420244111349036,0.2525108109412924,634.0262142876255,-16.90708241763144,16.90708241763144,GREED_EXHAUSTION_COVERED_CALL
2026-05-26,v0_4_full_enriched_scores,QQQ,61,covered_call,CLOSE,call,-1,748.0,2026-06-18,1,730.28,10.62645736081015,10.360795926789896,10.892118794830404,10.892118794830404,0.23726022347592704,0.3676279424151077,-1089.2118794830403,-27.21614340202541,27.21614340202541,CALL_STATE_EXIT
2026-06-08,v0_4_full_enriched_scores,QQQ,62,covered_call,OPEN,call,-1,763.0,2026-07-17,1,716.07,8.468165749150359,8.256461605421599,8.679869892879118,8.256461605421599,0.2544035329124821,0.2487002231804686,825.6461605421599,-21.820414372875966,21.820414372875966,GREED_EXHAUSTION_COVERED_CALL
2026-06-09,v0_4_full_enriched_scores,QQQ,62,covered_call,CLOSE,call,-1,763.0,2026-07-17,1,707.83,7.809794004337135,7.6145491542287065,8.005038854445564,8.005038854445564,0.2760886585930395,0.22406943948685526,-800.5038854445564,-20.174485010842872,20.174485010842872,CALL_STATE_EXIT
