date,drawdown_63,drawdown_252,below_ma200,negative_return_5,vxn_level,vxn_change_5,breadth_rel_20,breadth_rel_63,credit_stress_level,credit_widening,vix_term_stress
2019-07-05,0.0,0.0,0.0,0.0,0.0,0.0,38.28016643550623,69.21944035346098,57.30593607305937,0.0,19.126984126984127
2019-07-08,0.0,0.0,0.0,0.0,26.19047619047619,0.0,1.8005540166204952,68.38235294117646,57.30593607305937,0.0,28.968253968253975
2019-07-09,0.0,0.0,0.0,0.0,19.444444444444443,0.0,3.319502074688799,61.6740088105727,57.30593607305937,16.59751037344398,31.031746031746025
2019-07-10,0.0,0.0,0.0,0.0,0.0,10.23809523809524,32.18232044198896,86.65689149560117,57.30593607305937,10.911602209944746,0.0
2019-07-11,0.0,0.0,0.0,3.5714285714285694,0.0,24.682539682539684,41.37931034482759,88.72620790629574,57.30593607305937,0.0,0.0
2019-07-12,0.0,0.0,0.0,0.0,0.0,0.0,35.95041322314049,87.57309941520467,57.30593607305937,0.0,0.0
2019-07-15,0.0,0.0,0.0,0.0,0.0,0.0,29.986244841815676,85.54744525547446,57.30593607305937,0.0,0.0
2019-07-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.32069970845481,57.30593607305937,0.0,0.0
2019-07-17,0.0,0.0,0.0,29.126984126984127,30.31746031746033,54.84126984126985,6.035665294924556,70.74235807860262,57.30593607305937,17.558299039780522,16.746031746031747
2019-07-18,0.0,0.0,0.0,17.539682539682545,8.333333333333329,19.603174603174608,19.041095890410958,73.40116279069767,57.30593607305937,36.30136986301369,5.0793650793650755
2019-07-19,7.2222222222222285,0.0,0.0,61.98412698412699,24.841269841269835,52.61904761904762,0.0,73.40116279069767,57.30593607305937,50.068399452804385,33.888888888888886
2019-07-22,0.0,0.0,0.0,49.60317460317461,9.365079365079367,35.793650793650784,60.51912568306011,51.66908563134979,57.30593607305937,41.66666666666666,9.76190476190476
2019-07-23,0.0,0.0,0.0,9.285714285714292,0.0,0.0,0.0,35.507246376811594,57.30593607305937,5.729877216916776,0.0
2019-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.311143270622296,57.30593607305937,0.0,0.0
2019-07-25,0.0,0.0,0.0,10.23809523809524,0.0,0.0,0.0,0.0,57.30593607305937,0.0,0.0
2019-07-26,0.0,0.0,0.0,0.0,0.0,0.0,41.16847826086956,30.30303030303031,57.30593607305937,0.0,0.0
2019-07-29,0.0,0.0,0.0,0.0,0.0,0.0,84.66757123473542,25.50432276657061,57.30593607305937,0.0,0.0
2019-07-30,0.0,0.0,0.0,22.61904761904762,21.03174603174604,53.25396825396825,39.701897018970186,18.41726618705036,57.30593607305937,0.0,21.507936507936506
2019-07-31,17.22222222222223,6.746031746031747,0.0,72.61904761904762,39.52380952380952,82.77777777777777,0.0,0.0,57.30593607305937,2.165087956698244,63.0952380952381
2019-08-01,31.031746031746025,19.444444444444443,0.0,67.06349206349208,62.69841269841271,93.73015873015873,44.72972972972974,51.362984218077486,57.30593607305937,70.40540540540542,80.55555555555554
2019-08-02,52.93650793650792,41.190476190476204,0.0,91.66666666666666,63.571428571428584,96.74603174603175,48.043184885290145,46.84813753581662,57.30593607305937,84.21052631578948,76.74603174603175
2019-08-05,75.0,68.4920634920635,0.0,98.0,90.07936507936509,98.0,29.51482479784366,19.742489270386272,57.30593607305937,95.28301886792454,97.53968253968253
2019-08-06,66.9047619047619,56.269841269841265,0.0,95.79365079365078,77.61904761904762,96.42857142857142,43.06864064602962,59.571428571428584,57.30593607305937,93.67429340511441,89.28571428571428
2019-08-07,65.15873015873015,54.84126984126985,0.0,90.07936507936509,74.36507936507937,85.79365079365078,0.0,47.36091298145507,57.30593607305937,94.75806451612902,82.30158730158729
2019-08-08,47.53968253968253,34.206349206349216,0.0,54.52380952380952,62.14285714285714,7.698412698412696,6.9798657718120865,76.78062678062679,57.30593607305937,94.2281879194631,60.39682539682539
2019-08-09,58.33333333333334,47.22222222222223,0.0,44.206349206349216,66.26984126984127,16.58730158730158,57.238605898123325,83.64153627311521,57.30593607305937,94.23592493297588,70.87301587301587
2019-08-12,64.52380952380952,54.206349206349216,0.0,0.0,81.82539682539684,0.0,53.01204819277109,85.6534090909091,57.30593607305937,96.3855421686747,90.39682539682539
2019-08-13,46.269841269841265,33.25396825396825,0.0,0.0,66.5873015873016,0.0,85.16042780748663,90.49645390070921,57.30593607305937,94.51871657754012,59.44444444444446
2019-08-14,68.96825396825398,59.76190476190476,0.0,49.60317460317461,85.47619047619048,63.888888888888886,80.37383177570092,88.24362606232296,57.30593607305937,97.19626168224298,92.14285714285714
2019-08-15,69.12698412698413,60.07936507936509,0.0,85.63492063492063,79.44444444444446,75.15873015873015,93.73333333333332,87.6944837340877,57.30593607305937,97.19999999999999,84.68253968253967
2019-08-16,61.349206349206355,50.07936507936509,0.0,41.349206349206355,63.33333333333334,0.0,93.20905459387484,84.88700564971751,57.30593607305937,95.07323568575234,52.93650793650792
2019-08-19,47.06349206349208,34.04761904761904,0.0,0.0,55.0,0.0,85.50531914893617,86.88293370944993,57.30593607305937,94.0159574468085,41.82539682539684
2019-08-20,55.793650793650784,44.68253968253967,0.0,49.44444444444446,61.82539682539684,0.0,94.0239043824701,89.71830985915494,57.30593607305937,95.61752988047809,45.95238095238096
2019-08-21,44.52380952380952,31.825396825396837,0.0,0.0,48.730158730158735,0.0,97.21485411140583,86.9198312236287,57.30593607305937,92.70557029177718,23.41269841269842
2019-08-22,49.28571428571428,37.22222222222223,0.0,0.0,59.28571428571428,0.0,91.65562913907286,83.00561797752809,57.30593607305937,90.33112582781456,39.12698412698413
2019-08-23,70.87301587301587,63.412698412698404,0.0,69.92063492063491,74.76190476190476,55.95238095238096,89.81481481481481,85.8345021037868,57.30593607305937,96.95767195767195,73.0952380952381
2019-08-26,62.77777777777777,52.61904761904762,0.0,70.55555555555554,73.25396825396825,67.53968253968253,95.11228533685602,86.9747899159664,57.30593607305937,93.52708058124173,72.14285714285714
2019-08-27,63.25396825396825,52.93650793650792,0.0,60.55555555555554,76.5079365079365,66.42857142857142,98.0,89.51048951048952,57.30593607305937,94.85488126649076,75.63492063492063
2019-08-28,61.66666666666666,51.507936507936506,0.0,70.55555555555554,72.61904761904762,74.20634920634922,98.0,84.21787709497207,57.30593607305937,91.96310935441369,68.17460317460316
2019-08-29,49.28571428571428,37.22222222222223,0.0,22.460317460317455,61.031746031746025,16.42857142857143,92.5,87.02928870292888,57.30593607305937,75.13157894736841,54.04761904761904
2019-08-30,51.190476190476204,39.44444444444446,0.0,0.0,68.4126984126984,0.0,85.15111695137978,98.0,57.30593607305937,69.38239159001313,70.71428571428572
2019-09-03,60.39682539682539,48.968253968253975,0.0,3.4126984126984183,73.25396825396825,7.857142857142861,93.83202099737534,98.0,57.30593607305937,33.20209973753282,73.25396825396825
2019-09-04,45.793650793650784,32.77777777777777,0.0,0.0,61.507936507936506,0.0,73.65661861074705,98.0,57.30593607305937,48.49279161205766,41.349206349206355
2019-09-05,10.555555555555557,0.5555555555555571,0.0,0.0,48.17460317460316,0.0,66.36125654450262,91.81692094313453,57.30593607305937,0.0,27.698412698412696
2019-09-06,13.412698412698418,2.7777777777777715,0.0,0.0,36.269841269841265,0.0,35.03267973856208,80.74792243767314,57.30593607305937,12.810457516339866,0.0
2019-09-09,18.80952380952381,8.015873015873012,0.0,0.0,42.30158730158729,0.0,0.0,35.40802213001382,57.30593607305937,0.0,3.4126984126984183
2019-09-10,24.365079365079367,12.936507936507937,0.0,0.0,43.809523809523796,0.0,0.0,0.0,57.30593607305937,0.0,6.904761904761898
2019-09-11,2.9365079365079367,0.0,0.0,0.0,32.85714285714286,0.0,0.0,0.0,57.30593607305937,0.0,0.0
2019-09-12,0.0,0.0,0.0,0.0,22.698412698412696,0.0,0.0,19.421487603305792,57.30593607305937,0.0,0.0
2019-09-13,1.349206349206355,0.0,0.0,1.6666666666666714,27.77777777777777,0.0,0.0,0.0,57.30593607305937,0.0,0.0
2019-09-16,13.095238095238102,2.460317460317455,0.0,11.507936507936506,37.77777777777777,0.0,0.0,0.0,57.30593607305937,0.0,0.0
2019-09-17,2.460317460317455,0.0,0.0,0.0,32.30158730158729,0.0,0.0,0.0,57.30593607305937,0.0,0.0
2019-09-18,2.460317460317455,0.0,0.0,21.03174603174604,26.111111111111114,0.0,0.0,0.0,57.30593607305937,0.0,0.0
2019-09-19,0.0,0.0,0.0,28.809523809523796,15.952380952380949,0.0,0.0,2.735978112175104,57.30593607305937,0.0,0.0
2019-09-20,21.03174603174604,9.920634920634924,0.0,50.23809523809524,38.33333333333334,36.269841269841265,0.0,0.0,57.30593607305937,0.0,0.0
2019-09-23,22.460317460317455,11.19047619047619,0.0,36.9047619047619,33.0952380952381,0.0,0.0,0.0,57.30593607305937,0.0,0.0
2019-09-24,47.53968253968253,35.31746031746033,0.0,76.42857142857142,53.888888888888886,56.587301587301596,0.0,0.0,57.30593607305937,0.0,40.23809523809524
2019-09-25,26.58730158730158,15.0,0.0,55.95238095238096,38.571428571428584,38.968253968253975,0.0,0.0,57.30593607305937,0.0,18.80952380952381
2019-09-26,33.25396825396825,21.66666666666667,0.0,66.74603174603175,41.82539682539684,58.809523809523796,0.0,20.788043478260875,57.30593607305937,0.0,19.285714285714292
2019-09-27,52.30158730158729,40.39682539682539,0.0,68.96825396825398,58.809523809523796,54.04761904761904,0.0,43.69063772048847,57.30593607305937,0.0,40.23809523809524
2019-09-30,38.33333333333334,26.111111111111114,0.0,50.23809523809524,48.730158730158735,46.269841269841265,0.0,21.81571815718158,57.30593607305937,0.0,29.92063492063491
2019-10-01,51.82539682539684,39.92063492063491,0.0,32.61904761904762,66.11111111111111,45.95238095238096,0.0,21.38024357239513,57.30593607305937,0.0,65.15873015873015
2019-10-02,64.84126984126985,54.52380952380952,0.0,86.9047619047619,74.84126984126985,84.52380952380952,0.0,49.05405405405406,57.30593607305937,0.0,79.12698412698413
2019-10-03,57.22222222222223,46.269841269841265,0.0,67.06349206349208,67.69841269841271,71.82539682539684,0.0,57.48987854251013,57.30593607305937,59.311224489795904,68.33333333333334
2019-10-04,36.428571428571416,24.365079365079367,0.0,0.0,50.793650793650784,0.0,0.0,72.91105121293799,57.30593607305937,57.32484076433121,39.28571428571428
2019-10-07,44.04761904761904,30.714285714285722,0.0,32.30158730158729,63.01587301587301,48.17460317460316,37.02290076335879,69.44818304172276,57.30593607305937,70.10178117048346,57.38095238095238
2019-10-08,60.39682539682539,49.12698412698413,0.0,54.84126984126985,73.0952380952381,41.349206349206355,89.70775095298603,56.048387096774206,57.30593607305937,88.69123252858958,80.55555555555554
2019-10-09,50.39682539682539,38.650793650793645,0.0,0.0,65.0,0.0,95.30456852791878,58.791946308724846,57.30593607305937,85.15228426395939,62.14285714285714
2019-10-10,40.55555555555554,27.85714285714286,0.0,0.0,58.33333333333334,0.0,77.56653992395437,69.30294906166219,57.30593607305937,78.8339670468948,50.55555555555554
2019-10-11,13.888888888888886,3.253968253968253,0.0,0.0,40.95238095238096,0.0,60.63291139240508,25.167336010709505,57.30593607305937,71.0126582278481,19.76190476190476
2019-10-14,14.523809523809518,3.8888888888888857,0.0,0.0,31.190476190476204,0.0,92.28824273072061,57.08556149732621,57.30593607305937,73.83059418457648,0.0
2019-10-15,0.0,0.0,0.0,0.0,6.031746031746039,0.0,87.24747474747474,51.53538050734312,57.30593607305937,47.853535353535364,0.0
2019-10-16,0.0,0.0,0.0,0.0,15.793650793650798,0.0,75.40983606557376,54.0,57.30593607305937,53.46784363177807,0.0
2019-10-17,0.0,0.0,0.0,0.0,11.904761904761898,0.0,47.7329974811083,58.85486018641811,57.30593607305937,43.198992443324926,0.0
2019-10-18,7.698412698412696,0.0,0.0,10.873015873015873,20.714285714285708,0.0,63.89937106918239,0.0,57.30593607305937,26.41509433962264,0.0
2019-10-21,0.0,0.0,0.0,0.0,11.984126984126988,0.0,21.231155778894475,7.171314741035857,57.30593607305937,0.0,0.0
2019-10-22,6.111111111111114,0.0,0.0,50.23809523809524,28.650793650793645,42.77777777777777,0.0,0.0,57.30593607305937,0.0,9.126984126984127
2019-10-23,1.5079365079365061,0.0,0.0,35.793650793650784,20.23809523809524,13.888888888888886,0.0,0.0,57.30593607305937,0.0,0.0
2019-10-24,0.0,0.0,0.0,10.714285714285708,10.793650793650798,3.5714285714285694,0.0,0.0,57.30593607305937,0.0,0.0
2019-10-25,0.0,0.0,0.0,0.0,0.0,0.0,15.625,0.0,57.30593607305937,0.0,0.0
2019-10-28,0.0,0.0,0.0,0.0,0.0,0.0,41.947565543071164,24.67018469656992,57.30593607305937,0.0,0.0
2019-10-29,0.0,0.0,0.0,0.0,13.650793650793645,0.0,0.0,12.648221343873516,57.30593607305937,0.0,0.0
2019-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44736842105263,57.30593607305937,0.0,0.0
2019-10-31,0.0,0.0,0.0,0.0,11.349206349206355,5.317460317460316,16.542288557213936,22.864651773981606,57.30593607305937,0.0,0.0
2019-11-01,0.0,0.0,0.0,0.0,0.0,10.555555555555557,0.0,9.580052493438316,57.30593607305937,0.0,0.0
2019-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.30593607305937,0.0,0.0
2019-11-05,0.0,0.0,0.0,0.0,3.3333333333333286,0.0,0.0,0.0,57.30593607305937,0.0,0.0
2019-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.30593607305937,0.0,0.0
2019-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.30593607305937,0.0,0.0
2019-11-08,0.0,0.0,0.0,0.0,0.0,1.0317460317460387,0.0,0.0,57.30593607305937,0.0,0.0
2019-11-11,0.0,0.0,0.0,7.698412698412696,0.0,0.0,0.0,0.0,57.30593607305937,0.0,0.0
2019-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.30593607305937,0.0,0.0
2019-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.30593607305937,0.0,0.0
2019-11-14,0.0,0.0,0.0,3.8888888888888857,0.0,0.0,0.0,0.0,57.30593607305937,4.791154791154796,0.0
2019-11-15,0.0,0.0,0.0,0.0,0.0,0.0,4.417177914110425,0.0,57.30593607305937,0.0,0.0
2019-11-18,0.0,0.0,0.0,0.0,0.0,0.0,32.475490196078425,0.0,57.30593607305937,20.710784313725483,0.0
2019-11-19,0.0,0.0,0.0,0.0,0.0,0.0,69.03304773561811,0.0,57.30593607305937,35.006119951040404,0.0
2019-11-20,0.0,0.0,0.0,11.507936507936506,0.0,0.0,69.31540342298288,0.0,57.30593607305937,56.35696821515893,0.0
2019-11-21,0.0,0.0,0.0,16.904761904761898,0.0,16.111111111111114,63.492063492063494,0.0,57.30593607305937,50.3052503052503,0.0
2019-11-22,0.0,0.0,0.0,40.71428571428572,0.0,45.63492063492063,52.804878048780495,0.0,57.30593607305937,48.17073170731706,0.0
2019-11-25,0.0,0.0,0.0,1.5079365079365061,0.0,13.412698412698418,15.103532277710116,0.0,57.30593607305937,50.91352009744213,0.0
2019-11-26,0.0,0.0,0.0,0.0,0.0,0.0,47.08029197080293,0.0,57.30593607305937,46.836982968369824,0.0
2019-11-27,0.0,0.0,0.0,0.0,0.0,0.0,20.4131227217497,0.0,57.30593607305937,0.0,0.0
2019-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.30593607305937,0.0,0.0
2019-12-02,2.142857142857139,0.0,0.0,4.365079365079367,25.95238095238095,74.04761904761904,28.848484848484844,0.0,57.30593607305937,0.0,19.126984126984127
2019-12-03,17.22222222222223,6.587301587301582,0.0,62.46031746031747,38.730158730158735,89.92063492063491,62.10653753026634,0.0,57.30593607305937,51.937046004842614,31.984126984126988
2019-12-04,5.952380952380949,0.0,0.0,56.269841269841265,28.650793650793645,85.63492063492063,62.15235792019348,0.0,57.30593607305937,45.949214026602164,8.333333333333329
2019-12-05,2.301587301587304,0.0,0.0,66.42857142857142,23.888888888888886,81.98412698412699,49.879227053140085,0.0,57.30593607305937,10.024154589371975,2.6190476190476204
2019-12-06,0.0,0.0,0.0,23.41269841269842,0.0,29.76190476190476,37.39445114595898,23.79134860050891,57.30593607305937,25.572979493365494,0.0
2019-12-09,0.0,0.0,0.0,0.0,26.825396825396822,8.968253968253961,35.06024096385542,69.88564167725539,57.30593607305937,38.9156626506024,40.55555555555554
2019-12-10,0.0,0.0,0.0,0.0,24.444444444444443,0.0,25.9927797833935,73.4771573604061,57.30593607305937,16.36582430806257,39.44444444444446
2019-12-11,0.0,0.0,0.0,0.0,12.063492063492063,0.0,6.61057692307692,53.73891001267427,57.30593607305937,24.879807692307693,19.920634920634924
2019-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.41772151898735,57.30593607305937,0.0,2.7777777777777715
2019-12-13,0.0,0.0,0.0,0.0,0.0,0.0,22.901678657074342,86.47281921618205,57.30593607305937,0.0,0.0
2019-12-16,0.0,0.0,0.0,0.0,0.0,0.0,28.502994011976057,80.42929292929293,57.30593607305937,0.0,0.0
2019-12-17,0.0,0.0,0.0,0.0,0.0,0.0,6.3397129186602825,74.90542244640605,57.30593607305937,0.0,0.0
2019-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.16876574307304,57.30593607305937,0.0,0.0
2019-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.25157232704402,57.30593607305937,0.0,0.0
2019-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.30593607305937,0.0,0.0
2019-12-23,0.0,0.0,0.0,0.0,0.0,50.55555555555554,0.0,52.69761606022584,57.30593607305937,0.0,0.0
2019-12-24,0.0,0.0,0.0,0.0,0.0,35.31746031746033,0.0,42.98245614035088,57.30593607305937,0.0,0.0
2019-12-26,0.0,0.0,0.0,0.0,0.0,21.825396825396822,20.78384798099762,68.58573216520651,57.30593607305937,0.0,0.0
2019-12-27,0.0,0.0,0.0,0.0,0.0,67.85714285714286,28.94424673784104,81.875,57.30593607305937,0.0,0.0
2019-12-30,0.0,0.0,0.0,8.80952380952381,22.61904761904762,85.63492063492063,2.014218009478668,75.40574282147315,57.30593607305937,0.0,23.253968253968253
2019-12-31,0.0,0.0,0.0,6.587301587301582,0.0,62.30158730158729,0.0,29.052369077306736,57.30593607305937,0.0,6.111111111111114
2020-01-02,0.0,0.0,0.0,0.0,0.0,38.17460317460316,42.67139479905438,76.21419676214197,57.30593607305937,0.0,0.0
2020-01-03,0.0,0.0,0.0,16.111111111111114,0.7936507936507979,65.0,34.47461629279812,57.338308457711435,57.30593607305937,0.0,13.095238095238102
2020-01-06,0.0,0.0,0.0,0.0,6.587301587301582,35.47619047619048,58.608490566037744,58.88198757763976,57.30593607305937,0.0,7.38095238095238
2020-01-07,0.0,0.0,0.0,0.0,5.238095238095241,0.0,40.28268551236749,23.945409429280403,57.30593607305937,0.0,7.063492063492063
2020-01-08,0.0,0.0,0.0,0.0,0.2380952380952408,7.539682539682545,64.58823529411765,29.739776951672866,57.30593607305937,0.0,11.507936507936506
2020-01-09,0.0,0.0,0.0,0.0,0.0,7.698412698412696,80.61104582843714,48.391089108910904,57.30593607305937,0.0,0.0
2020-01-10,0.0,0.0,0.0,0.0,0.0,0.0,82.51173708920189,59.33250927070458,57.30593607305937,0.0,0.0
2020-01-13,0.0,0.0,0.0,0.0,0.0,0.0,95.66236811254396,80.61728395061729,57.30593607305937,0.0,0.0
2020-01-14,0.0,0.0,0.0,0.0,0.0,0.0,46.01873536299766,50.801479654747226,57.30593607305937,0.0,0.0
2020-01-15,0.0,0.0,0.0,0.0,0.0,0.0,47.48538011695908,42.48768472906403,57.30593607305937,21.286549707602333,0.0
2020-01-16,0.0,0.0,0.0,0.0,0.0,0.0,36.79906542056074,30.01230012300124,57.30593607305937,23.481308411214954,0.0
2020-01-17,0.0,0.0,0.0,0.0,0.0,0.0,63.477246207701285,56.142506142506136,57.30593607305937,42.94049008168028,0.0
2020-01-21,0.0,0.0,0.0,0.0,0.0,31.825396825396837,74.47552447552448,84.90797546012269,57.30593607305937,51.165501165501155,3.253968253968253
2020-01-22,0.0,0.0,0.0,0.0,0.0,31.666666666666657,97.78812572759023,89.33823529411765,57.30593607305937,40.046565774155994,1.349206349206355
2020-01-23,0.0,0.0,0.0,0.0,0.0,32.77777777777777,80.58139534883722,92.53365973072215,57.30593607305937,62.67441860465115,5.317460317460316
2020-01-24,0.0,0.0,0.0,17.22222222222223,28.571428571428584,82.93650793650792,91.0569105691057,95.96577017114913,57.30593607305937,79.4425087108014,35.47619047619048
2020-01-27,33.412698412698404,21.66666666666667,0.0,79.76190476190476,62.30158730158729,97.85714285714286,74.36194895591646,93.77289377289378,57.30593607305937,90.8352668213457,85.63492063492063
2020-01-28,0.0,0.0,0.0,50.55555555555554,46.428571428571416,82.77777777777777,74.39165701042873,95.48780487804879,57.30593607305937,78.56315179606025,65.47619047619048
2020-01-29,0.0,0.0,0.0,54.52380952380952,45.793650793650784,79.92063492063491,96.6435185185185,95.00609013398295,57.30593607305937,85.99537037037038,68.65079365079364
2020-01-30,0.0,0.0,0.0,51.98412698412699,21.825396825396822,55.95238095238096,97.57225433526011,98.0,57.30593607305937,88.78612716763007,53.0952380952381
2020-01-31,24.52380952380952,13.412698412698418,0.0,68.8095238095238,61.98412698412699,78.01587301587301,87.41339491916858,97.93438639125151,57.30593607305937,94.1108545034642,87.69841269841271
2020-02-03,0.0,0.0,0.0,0.0,54.52380952380952,0.0,96.42445213379469,95.0242718446602,57.30593607305937,90.19607843137254,82.14285714285714
2020-02-04,0.0,0.0,0.0,0.0,33.492063492063494,0.0,90.43778801843317,98.0,57.30593607305937,80.76036866359448,67.69841269841271
2020-02-05,0.0,0.0,0.0,0.0,34.52380952380952,0.0,84.69505178365938,98.0,57.30593607305937,60.75949367088609,57.53968253968253
2020-02-06,0.0,0.0,0.0,0.0,32.61904761904762,29.92063492063491,91.37931034482759,98.0,57.30593607305937,69.08045977011494,58.17460317460316
2020-02-07,0.0,0.0,0.0,0.0,44.12698412698413,0.0,94.83352468427094,98.0,57.30593607305937,84.9598163030999,62.61904761904762
2020-02-10,0.0,0.0,0.0,0.0,42.69841269841271,0.0,97.36238532110093,98.0,57.30593607305937,83.37155963302752,51.190476190476204
2020-02-11,0.0,0.0,0.0,0.0,47.30158730158729,42.77777777777777,82.4742268041237,98.0,57.30593607305937,81.09965635738831,57.53968253968253
2020-02-12,0.0,0.0,0.0,0.0,27.936507936507937,0.0,95.99542334096111,98.0,57.30593607305937,62.5858123569794,27.85714285714286
2020-02-13,0.0,0.0,0.0,0.0,33.25396825396825,7.698412698412696,94.4,97.71634615384616,57.30593607305937,58.05714285714285,31.825396825396837
2020-02-14,0.0,0.0,0.0,0.0,25.634920634920633,0.0,97.14611872146119,98.0,57.30593607305937,71.80365296803652,18.80952380952381
2020-02-18,0.0,0.0,0.0,0.0,40.47619047619048,0.0,96.46522234891677,98.0,57.30593607305937,79.36145952109464,44.52380952380952
2020-02-19,0.0,0.0,0.0,0.0,34.12698412698413,0.0,95.33029612756263,98.0,57.30593607305937,62.98405466970388,36.269841269841265
2020-02-20,0.0,0.0,0.0,18.174603174603178,53.888888888888886,65.95238095238096,66.21160409556313,93.42105263157896,57.30593607305937,70.76222980659841,54.206349206349216
2020-02-21,32.77777777777777,21.349206349206355,0.0,66.9047619047619,69.60317460317461,84.20634920634922,64.88636363636363,87.93309438470729,57.30593607305937,68.52272727272728,71.98412698412699
2020-02-24,69.44444444444446,60.39682539682539,0.0,95.95238095238096,94.20634920634922,98.0,21.566401816118045,83.1742243436754,57.30593607305937,86.49262202043133,97.69841269841271
2020-02-25,83.88888888888889,80.55555555555554,0.0,98.0,97.06349206349208,98.0,52.947845804988674,87.72348033373063,57.30593607305937,83.33333333333334,98.0
2020-02-26,81.82539682539684,78.33333333333334,0.0,98.0,96.42857142857142,98.0,88.10872027180068,98.0,57.30593607305937,91.27972819932049,98.0
2020-02-27,95.63492063492063,94.36507936507937,0.0,98.0,98.0,98.0,43.55203619909503,96.55172413793105,57.30593607305937,97.39819004524887,98.0
2020-02-28,95.31746031746033,93.73015873015873,0.0,98.0,98.0,98.0,86.32768361581921,98.0,57.30593607305937,98.0,98.0
2020-03-02,80.39682539682539,76.74603174603175,0.0,76.9047619047619,98.0,80.71428571428572,96.04966139954854,98.0,57.30593607305937,94.46952595936796,98.0
2020-03-03,92.14285714285714,89.76190476190476,0.0,83.0952380952381,98.0,89.92063492063491,76.88838782412626,98.0,57.30593607305937,97.6324689966178,98.0
2020-03-04,76.5873015873016,71.03174603174602,0.0,0.0,98.0,58.17460317460316,88.17567567567568,98.0,57.30593607305937,97.1846846846847,97.22222222222223
2020-03-05,89.28571428571428,86.74603174603175,0.0,0.0,98.0,12.301587301587304,98.0,98.0,57.30593607305937,98.0,98.0
2020-03-06,93.4126984126984,91.34920634920636,0.0,0.0,98.0,17.698412698412696,98.0,98.0,57.30593607305937,98.0,97.69841269841271
2020-03-09,98.0,98.0,82.46031746031747,98.0,98.0,97.69841269841271,98.0,98.0,57.30593607305937,98.0,98.0
2020-03-10,96.11111111111111,95.47619047619048,0.0,81.34920634920636,98.0,81.1904761904762,98.0,98.0,57.30593607305937,98.0,97.85714285714286
2020-03-11,98.0,98.0,79.92063492063491,98.0,98.0,97.53968253968253,98.0,98.0,57.30593607305937,98.0,98.0
2020-03-12,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,57.30593607305937,98.0,98.0
2020-03-13,98.0,98.0,80.55555555555554,96.11111111111111,98.0,76.11111111111111,98.0,98.0,57.30593607305937,98.0,97.38095238095238
2020-03-16,98.0,98.0,98.0,98.0,98.0,97.22222222222223,98.0,98.0,57.30593607305937,98.0,98.0
2020-03-17,98.0,98.0,96.9047619047619,98.0,98.0,97.22222222222223,98.0,98.0,57.30593607305937,98.0,96.11111111111111
2020-03-18,98.0,98.0,98.0,98.0,98.0,96.9047619047619,98.0,98.0,57.30593607305937,98.0,90.87301587301587
2020-03-19,98.0,98.0,98.0,10.714285714285708,98.0,17.22222222222223,98.0,98.0,57.30593607305937,98.0,89.92063492063491
2020-03-20,98.0,98.0,98.0,98.0,98.0,83.4126984126984,98.0,98.0,57.30593607305937,98.0,83.4126984126984
2020-03-23,98.0,98.0,98.0,29.603174603174608,98.0,0.0,98.0,98.0,57.30593607305937,98.0,93.73015873015873
2020-03-24,98.0,98.0,95.47619047619048,0.0,98.0,0.0,98.0,98.0,57.30593607305937,98.0,96.74603174603175
2020-03-25,98.0,98.0,96.26984126984127,0.0,98.0,0.0,98.0,98.0,57.30593607305937,98.0,96.9047619047619
2020-03-26,98.0,98.0,83.88888888888889,0.0,98.0,0.0,98.0,98.0,57.30593607305937,97.67699115044249,98.0
2020-03-27,98.0,98.0,94.04761904761904,0.0,98.0,0.0,98.0,98.0,57.30593607305937,97.4585635359116,95.95238095238096
2020-03-30,97.85714285714286,97.85714285714286,84.20634920634922,0.0,98.0,0.0,98.0,98.0,57.30593607305937,97.24061810154527,93.57142857142858
2020-03-31,98.0,97.85714285714286,87.22222222222223,0.0,97.69841269841271,0.0,98.0,98.0,57.30593607305937,96.8026460859978,93.25396825396825
2020-04-01,98.0,98.0,95.79365079365078,15.634920634920633,98.0,0.0,98.0,98.0,57.30593607305937,98.0,93.57142857142858
2020-04-02,98.0,98.0,92.93650793650792,86.74603174603175,97.22222222222223,0.0,98.0,98.0,57.30593607305937,97.68976897689768,91.98412698412699
2020-04-03,98.0,98.0,95.31746031746033,49.12698412698413,96.9047619047619,0.0,98.0,98.0,57.30593607305937,97.69230769230768,88.8095238095238
