date,momentum_deceleration,macd_rollover,breadth_weakening_5,breadth_weakening_20,failed_breakout,volume_price_divergence,relative_strength_weakening,rsi_rollover
2019-01-24,94.0079365079365,7.976190476190476,9.84,8.278688524590164,54.72222222222222,28.477905073649755,40.40983606557377,45.27777777777778
2019-01-25,73.05555555555556,10.992063492063492,7.907348242811501,2.0458265139116203,10.277777777777779,28.513071895424837,57.52864157119476,28.214285714285715
2019-01-28,94.08730158730158,23.849206349206348,4.0669856459330145,1.2254901960784315,57.1031746031746,86.5415986949429,59.068627450980394,51.46825396825397
2019-01-29,81.78571428571429,35.11904761904762,1.3535031847133758,1.0,69.88095238095238,82.81758957654723,74.95921696574226,64.72222222222223
2019-01-30,42.023809523809526,23.69047619047619,2.9411764705882355,1.5472312703583062,10.317460317460318,28.45528455284553,57.57328990228013,32.57936507936508
2019-01-31,29.00793650793651,14.484126984126984,31.349206349206348,2.3577235772357725,10.357142857142858,28.49025974025974,50.48780487804878,11.34920634920635
2019-02-01,82.73809523809524,16.23015873015873,32.567353407290014,4.3019480519480515,36.46825396825397,74.79740680713128,41.80194805194805,32.34126984126984
2019-02-04,15.119047619047619,8.214285714285714,79.35126582278481,4.781199351701783,10.396825396825397,28.478964401294498,49.513776337115075,11.38888888888889
2019-02-05,4.166666666666667,2.1825396825396823,96.44549763033176,7.84789644012945,10.436507936507937,28.513731825525042,47.81553398058252,11.428571428571429
2019-02-06,25.11904761904762,2.3412698412698414,63.01261829652997,9.450726978998384,33.76984126984127,71.20967741935483,50.646203554119545,31.865079365079364
2019-02-07,75.43650793650794,7.896825396825397,20.236220472440944,9.596774193548388,62.65873015873016,90.09661835748793,66.37096774193549,57.65873015873016
2019-02-08,61.86507936507937,14.246031746031745,31.68238993710692,12.962962962962964,61.54761904761905,28.456591639871384,63.52657004830918,55.833333333333336
2019-02-11,86.15079365079364,32.5,8.398744113029828,9.887459807073954,62.1031746031746,61.5569823434992,58.11897106109325,57.1031746031746
2019-02-12,86.62698412698413,47.5,9.32601880877743,12.279293739967898,26.150793650793652,28.44551282051282,47.91332263242376,36.785714285714285
2019-02-13,72.57936507936508,56.70634920634921,6.807511737089202,5.048076923076923,25.753968253968253,28.48,68.99038461538461,36.23015873015873
2019-02-14,41.30952380952381,49.24603174603175,17.109375,5.52,21.865079365079364,28.51437699680511,57.68,34.08730158730159
2019-02-15,31.30952380952381,40.198412698412696,19.734789391575664,6.789137380191693,10.436507936507937,28.548644338118024,71.00638977635782,25.357142857142858
2019-02-19,22.5,31.38888888888889,36.838006230529594,9.01116427432217,10.436507936507937,28.5828025477707,64.51355661881978,22.5
2019-02-20,69.16666666666667,39.404761904761905,20.139968895800934,7.404458598726115,23.53174603174603,58.74403815580286,55.17515923566879,24.642857142857142
2019-02-21,74.64285714285714,50.595238095238095,32.37577639751553,4.6899841017488075,36.388888888888886,73.88888888888889,53.65659777424483,39.08730158730159
2019-02-22,59.88095238095238,52.1031746031746,38.52713178294574,12.46031746031746,10.436507936507937,28.526148969889064,64.04761904761905,11.19047619047619
2019-02-25,56.94444444444444,54.801587301587304,54.87616099071207,19.88906497622821,10.476190476190476,28.560126582278482,66.32329635499208,11.23015873015873
2019-02-26,67.34126984126983,57.182539682539684,74.1112828438949,43.43354430379747,10.476190476190476,28.593996840442337,51.50316455696203,11.26984126984127
2019-02-27,72.81746031746032,58.69047619047619,78.78086419753086,55.37124802527646,25.03968253968254,61.75078864353312,33.72827804107425,26.547619047619047
2019-02-28,52.182539682539684,59.166666666666664,80.66255778120185,30.36277602523659,33.76984126984127,70.4724409448819,56.230283911671926,39.404761904761905
2019-03-01,49.007936507936506,59.642857142857146,71.61538461538461,21.968503937007874,10.476190476190476,28.537735849056602,68.11023622047244,11.30952380952381
2019-03-04,60.51587301587302,63.611111111111114,71.50537634408602,31.99685534591195,21.626984126984127,28.571428571428573,48.977987421383645,23.373015873015873
2019-03-05,53.45238095238095,66.38888888888889,68.17484662576688,33.202511773940344,10.515873015873016,28.605015673981192,56.43642072213501,11.34920634920635
2019-03-06,57.65873015873016,72.57936507936508,90.73506891271056,47.5705329153605,42.57936507936508,80.98591549295774,65.9090909090909,51.62698412698413
2019-03-07,73.61111111111111,84.72222222222223,85.09174311926606,47.02660406885759,64.96031746031746,90.859375,69.71830985915493,81.30952380952381
2019-03-08,90.27777777777777,91.78571428571429,91.83206106870229,65.234375,66.78571428571429,71.06084243369735,61.171875,83.76984126984127
2019-03-11,65.5952380952381,90.1984126984127,93.82621951219512,75.27301092043682,10.476190476190476,28.50467289719626,48.4399375975039,47.65873015873016
2019-03-12,58.76984126984127,87.18253968253968,88.50837138508372,86.6822429906542,10.515873015873016,28.53810264385692,40.57632398753894,38.611111111111114
2019-03-13,23.373015873015873,70.67460317460318,75.75987841945289,87.0139968895801,10.555555555555555,28.571428571428573,42.690513219284604,11.34920634920635
2019-03-14,10.357142857142858,45.27777777777778,84.74962063732929,93.24534161490683,29.246031746031747,67.82945736434108,40.29503105590062,31.46825396825397
2019-03-15,6.150793650793651,18.849206349206348,48.71212121212121,82.09302325581395,10.595238095238095,28.560371517027864,28.294573643410853,11.38888888888889
2019-03-18,21.944444444444443,15.198412698412698,68.30559757942511,95.27863777089783,10.634920634920634,28.5935085007728,22.21362229102167,11.428571428571429
2019-03-19,25.595238095238095,14.246031746031745,79.2296072507553,98.84080370942813,10.674603174603174,28.626543209876544,16.306027820710973,11.468253968253968
2019-03-20,37.023809523809526,15.03968253968254,96.75716440422323,99.0,10.714285714285714,28.659476117103235,4.089506172839506,11.507936507936508
2019-03-21,15.119047619047619,9.880952380952381,86.5210843373494,99.0,10.753968253968255,28.692307692307693,1.617873651771957,11.547619047619047
2019-03-22,62.26190476190476,18.452380952380953,98.7218045112782,99.0,70.03968253968254,97.46543778801843,3.4615384615384617,86.07142857142857
2019-03-25,68.92857142857143,32.817460317460316,85.36036036036036,98.84792626728111,71.30952380952381,72.3159509202454,6.067588325652841,87.34126984126983
2019-03-26,67.5,47.1031746031746,63.493253373313344,96.54907975460122,66.07142857142857,28.637059724349157,12.960122699386503,83.2936507936508
2019-03-27,82.57936507936508,68.45238095238095,13.098802395209582,93.7978560490046,72.73809523809524,83.56269113149847,15.390505359877489,91.07142857142857
2019-03-28,95.11904761904762,89.0079365079365,12.481315396113603,85.85626911314985,70.83333333333333,28.625954198473284,18.577981651376145,89.32539682539682
2019-03-29,50.595238095238095,85.9920634920635,7.985074626865671,88.01526717557252,61.07142857142857,28.658536585365855,16.870229007633586,82.18253968253968
2019-04-01,25.595238095238095,69.4047619047619,8.86736214605067,81.32621951219512,29.88095238095238,28.691019786910196,22.484756097560975,68.76984126984127
2019-04-02,30.833333333333332,55.833333333333336,19.270833333333332,79.07153729071537,10.793650793650794,28.72340425531915,20.015220700152206,65.9920634920635
2019-04-03,16.23015873015873,31.23015873015873,24.59138187221397,61.474164133738604,10.833333333333334,28.755690440060697,10.562310030395137,58.611111111111114
2019-04-04,23.373015873015873,19.8015873015873,35.38575667655786,60.925644916540215,24.484126984126984,60.378787878787875,8.725341426403642,25.99206349206349
2019-04-05,33.611111111111114,14.325396825396826,19.037037037037038,46.43939393939394,10.873015873015873,28.744326777609682,9.015151515151516,11.587301587301587
2019-04-08,47.1031746031746,16.547619047619047,26.701183431952664,38.04841149773071,10.912698412698413,28.77643504531722,20.347957639939487,11.626984126984127
2019-04-09,57.73809523809524,22.896825396825395,38.921713441654354,51.283987915407856,36.54761904761905,73.07692307692308,20.468277945619334,44.08730158730159
2019-04-10,57.26190476190476,29.246031746031747,36.799410029498524,38.83861236802413,10.952380952380953,28.765060240963855,17.57164404223228,32.73809523809524
2019-04-11,61.15079365079365,38.37301587301587,28.792341678939618,27.033132530120483,30.674603174603174,68.19548872180451,20.55722891566265,43.53174603174603
2019-04-12,59.72222222222222,46.46825396825397,32.86764705882353,36.46616541353384,10.992063492063492,28.753753753753752,42.4812030075188,34.24603174603175
2019-04-15,65.03968253968254,55.595238095238095,51.3215859030837,28.753753753753752,11.031746031746032,28.7856071964018,33.85885885885886,34.08730158730159
2019-04-16,47.1031746031746,54.801587301587304,27.932551319648095,22.563718140929534,11.071428571428571,28.817365269461078,34.857571214392806,25.595238095238095
2019-04-17,51.07142857142857,56.86507936507937,74.45095168374817,21.482035928143713,11.11111111111111,28.849028400597906,36.90119760479042,11.666666666666666
2019-04-18,36.62698412698413,54.08730158730159,82.52923976608187,25.037369207772795,11.15079365079365,28.880597014925375,48.65470852017937,11.706349206349206
2019-04-19,59.32539682539682,57.42063492063492,82.52923976608187,25.037369207772795,22.341269841269842,28.880597014925375,48.65470852017937,23.452380952380953
2019-04-22,54.166666666666664,56.23015873015873,94.67153284671532,40.07462686567164,11.19047619047619,28.880597014925375,35.149253731343286,11.706349206349206
2019-04-23,39.24603174603175,45.03968253968254,92.05539358600583,44.48584202682564,11.23015873015873,28.880597014925375,23.174366616989566,11.706349206349206
2019-04-24,55.357142857142854,43.92857142857143,54.80349344978166,44.56845238095238,34.88095238095238,28.880597014925375,22.842261904761905,46.54761904761905
2019-04-25,49.642857142857146,39.32539682539682,93.24127906976744,78.38038632986627,11.26984126984127,28.880597014925375,7.5037147102526,39.96031746031746
2019-04-26,43.84920634920635,35.03968253968254,93.24127906976744,70.6973293768546,11.30952380952381,28.880597014925375,19.80712166172107,37.57936507936508
2019-04-29,40.43650793650794,33.84920634920635,76.12481857764877,82.29629629629629,11.34920634920635,28.880597014925375,22.88888888888889,33.611111111111114
2019-04-30,78.13492063492063,54.166666666666664,54.130434782608695,63.9792899408284,47.42063492063492,28.880597014925375,46.22781065088758,73.76984126984127
2019-05-01,74.56349206349206,69.72222222222223,88.35021707670043,81.0192023633678,54.88095238095238,28.880597014925375,45.56868537666174,83.92857142857143
2019-05-02,85.1984126984127,85.5952380952381,24.49421965317919,73.37758112094396,61.785714285714285,28.880597014925375,43.73156342182891,91.54761904761905
2019-05-03,64.48412698412699,85.67460317460318,45.526695526695526,84.60972017673049,11.38888888888889,28.880597014925375,31.2960235640648,72.34126984126983
2019-05-06,76.30952380952381,89.0079365079365,35.6628242074928,86.25,45.357142857142854,28.880597014925375,39.48529411764706,87.10317460317461
2019-05-07,88.21428571428571,93.45238095238095,58.34532374100719,71.1453744493392,76.30952380952381,28.880597014925375,50.29368575624082,98.45238095238095
2019-05-08,84.24603174603175,95.67460317460318,33.979885057471265,79.25219941348973,79.32539682539682,28.880597014925375,57.40469208211144,98.76984126984127
2019-05-09,84.96031746031746,96.54761904761905,37.66140602582497,77.67203513909224,82.65873015873017,28.880597014925375,58.199121522694,99.0
2019-05-10,95.1984126984127,97.57936507936508,36.31805157593123,86.33040935672514,81.94444444444444,28.880597014925375,60.89181286549707,99.0
2019-05-13,98.76984126984127,98.76984126984127,29.542203147353362,76.13138686131387,93.2936507936508,28.880597014925375,80.36496350364963,99.0
2019-05-14,90.11904761904762,98.76984126984127,27.357142857142858,70.48104956268222,91.38888888888889,28.880597014925375,81.26822157434403,98.76984126984127
2019-05-15,70.75396825396825,98.21428571428571,50.570613409415124,67.03056768558952,87.65873015873017,28.880597014925375,77.51091703056768,95.91269841269842
2019-05-16,42.34126984126984,97.34126984126983,85.96866096866097,81.32267441860465,82.42063492063492,28.880597014925375,75.50872093023256,91.86507936507937
2019-05-17,60.27777777777778,96.54761904761905,82.57467994310099,81.32267441860465,87.57936507936508,89.04619970193741,75.50872093023256,88.13492063492063
2019-05-20,14.880952380952381,93.53174603174604,81.7471590909091,64.22351233671988,91.94444444444444,90.69940476190476,91.79970972423803,68.76984126984127
2019-05-21,14.801587301587302,87.73809523809524,75.95744680851064,55.14492753623188,89.64285714285714,28.826151560178307,93.84057971014492,50.833333333333336
2019-05-22,47.26190476190476,87.18253968253968,71.60056657223797,75.6150506512301,90.67460317460318,73.3679525222552,93.99421128798842,57.57936507936508
2019-05-23,86.7063492063492,93.13492063492063,49.71711456859972,51.372832369942195,93.61111111111111,91.33333333333333,97.1820809248555,73.76984126984127
2019-05-24,72.65873015873017,94.64285714285714,53.17796610169491,61.25541125541125,93.92857142857143,60.428994082840234,96.32034632034632,74.24603174603175
2019-05-28,39.007936507936506,93.05555555555556,72.00282087447108,61.023054755043226,94.56349206349206,71.86115214180207,94.59654178674351,76.7063492063492
2019-05-29,77.73809523809524,95.03968253968254,84.29577464788733,74.74820143884892,95.75396825396825,86.50442477876106,89.42446043165468,82.26190476190476
2019-05-30,66.07142857142857,94.88095238095238,77.70745428973277,68.17528735632185,95.27777777777777,28.645066273932255,91.30747126436782,77.26190476190476
2019-05-31,61.15079365079365,94.72222222222223,59.05898876404494,68.50789096126256,97.18253968253968,91.3970588235294,91.46341463414635,78.05555555555556
2019-06-03,82.18253968253968,96.38888888888889,3.1556802244039273,23.280802292263612,98.53174603174604,96.84287812041116,99.0,86.23015873015873
2019-06-04,37.976190476190474,95.27777777777777,1.4705882352941178,19.527896995708154,91.94444444444444,28.592375366568916,99.0,46.70634920634921
2019-06-05,19.08730158730159,89.72222222222223,1.8881118881118881,23.642857142857142,89.4047619047619,28.62371888726208,98.64285714285714,23.76984126984127
2019-06-06,17.896825396825395,75.83333333333333,2.4441340782122905,27.74607703281027,85.51587301587301,28.65497076023392,98.07417974322397,11.26984126984127
2019-06-07,2.1825396825396823,22.5,17.224546722454672,54.914529914529915,69.72222222222223,28.686131386861312,92.94871794871794,11.26984126984127
2019-06-10,1.0,1.7857142857142858,93.94150417827298,61.095305832147936,51.70634920634921,28.717201166180757,84.1394025604552,11.26984126984127
2019-06-11,3.0555555555555554,1.0,98.12239221140473,65.1278409090909,48.84920634920635,28.748180494905387,67.96875,11.26984126984127
2019-06-12,5.515873015873016,1.0,94.65277777777777,66.87943262411348,59.72222222222222,78.99709302325581,77.65957446808511,36.62698412698413
2019-06-13,5.833333333333333,1.0,76.76837725381415,44.405099150141645,49.72222222222222,28.737300435413644,85.05665722379604,25.595238095238095
2019-06-14,23.293650793650794,1.0,62.39612188365651,39.67468175388967,37.8968253968254,73.1159420289855,87.76520509193776,37.023809523809526
2019-06-17,43.84920634920635,1.4682539682539681,66.04426002766252,49.929378531073446,10.873015873015873,28.726483357452967,78.88418079096046,11.30952380952381
2019-06-18,32.57936507936508,2.0238095238095237,64.57182320441989,53.66713681241185,10.912698412698413,28.75722543352601,50.84626234132581,11.34920634920635
2019-06-19,14.166666666666666,1.7063492063492063,57.86206896551724,54.71830985915493,10.912698412698413,28.78787878787879,50.63380281690141,11.38888888888889
2019-06-20,13.293650793650794,1.2301587301587302,77.61707988980716,50.0,10.952380952380953,28.818443804034583,48.452883263009845,11.428571428571429
2019-06-21,14.166666666666666,1.1507936507936507,26.891334250343878,26.75561797752809,26.865079365079364,68.84892086330935,30.547752808988765,27.103174603174605
2019-06-24,23.61111111111111,1.2301587301587302,77.81593406593407,65.14726507713885,29.8015873015873,66.88218390804597,26.99859747545582,29.404761904761905
2019-06-25,82.18253968253968,4.404761904761905,37.79149519890261,36.06442577030813,65.83333333333333,90.31563845050215,56.65266106442577,69.4047619047619
2019-06-26,86.54761904761905,12.658730158730158,60.06849315068493,39.09090909090909,59.72222222222222,28.724928366762178,39.37062937062937,64.08730158730158
2019-06-27,91.07142857142857,26.626984126984127,24.14500683994528,21.019553072625698,51.62698412698413,28.755364806866954,42.108938547486034,59.007936507936506
2019-06-28,92.10317460317461,45.357142857142854,24.112021857923498,16.527196652719667,48.29365079365079,28.785714285714285,44.97907949790795,54.88095238095238
2019-07-01,89.32539682539682,46.785714285714285,2.9331514324693044,63.3008356545961,10.833333333333334,28.815977175463622,2.5766016713091924,31.706349206349206
2019-07-02,37.817460317460316,27.341269841269842,41.62125340599455,84.4923504867872,10.833333333333334,28.846153846153847,6.050069541029207,23.69047619047619
2019-07-03,30.833333333333332,16.071428571428573,23.877551020408163,75.625,10.833333333333334,28.87624466571835,5.763888888888889,11.26984126984127
2019-07-05,39.404761904761905,13.293650793650794,52.10597826086956,69.14008321775312,29.72222222222222,68.53693181818181,8.11373092926491,30.91269841269841
2019-07-08,44.007936507936506,14.246031746031745,85.27815468113975,50.90027700831025,49.404761904761905,80.0709219858156,30.401662049861496,54.007936507936506
2019-07-09,55.992063492063494,20.11904761904762,82.99457994579946,51.6597510373444,35.27777777777778,28.824362606232295,37.69017980636238,44.88095238095238
2019-07-10,48.13492063492063,22.103174603174605,82.61163734776726,66.09116022099448,10.833333333333334,28.854314002828854,30.0414364640884,25.753968253968253
2019-07-11,70.43650793650794,29.72222222222222,90.87837837837837,70.6896551724138,25.436507936507937,63.347457627118644,27.79310344827586,29.166666666666668
2019-07-12,51.46825396825397,30.27777777777778,75.64102564102564,67.97520661157024,10.873015873015873,28.843441466854724,28.71900826446281,11.26984126984127
2019-07-15,33.84920634920635,23.452380952380953,84.02964959568733,64.99312242090784,10.873015873015873,28.87323943661972,17.125171939477305,11.30952380952381
2019-07-16,49.88095238095238,24.96031746031746,60.363391655450876,47.45879120879121,38.84920634920635,79.11392405063292,31.662087912087912,44.88095238095238
2019-07-17,72.5,41.86507936507937,39.85215053763441,53.01783264746228,50.595238095238095,76.75561797752809,36.96844993141289,62.182539682539684
2019-07-18,65.35714285714286,53.45238095238095,35.100671140939596,59.52054794520548,46.70634920634921,28.8218793828892,46.0958904109589,58.214285714285715
2019-07-19,82.34126984126983,76.07142857142857,44.70509383378016,48.08481532147743,62.57936507936508,87.46498599439776,50.54719562243502,78.13492063492063
2019-07-22,78.05555555555556,84.4047619047619,55.48862115127175,80.25956284153006,46.54761904761905,28.81118881118881,48.702185792349724,65.51587301587301
2019-07-23,57.817460317460316,83.21428571428571,54.87967914438503,30.354706684856755,27.896825396825395,28.84078212290503,47.68076398362892,53.76984126984127
2019-07-24,45.67460317460318,71.62698412698413,20.360480640854473,41.89373297002725,10.753968253968255,28.87029288702929,25.817438692098094,41.62698412698413
2019-07-25,64.72222222222223,72.57936507936508,35.53333333333333,47.414965986394556,50.992063492063494,87.8133704735376,49.45578231292517,70.27777777777777
2019-07-26,23.452380952380953,53.69047619047619,65.04660452729694,70.58423913043478,10.793650793650794,28.859527121001392,41.64402173913044,53.214285714285715
2019-07-29,48.214285714285715,50.198412698412696,56.44946808510638,92.33378561736771,33.84920634920635,75.625,36.02442333785617,49.56349206349206
2019-07-30,63.53174603174603,59.56349206349206,36.321381142098275,69.8509485094851,46.94444444444444,77.6005547850208,51.69376693766937,63.214285714285715
2019-07-31,88.76984126984127,83.21428571428571,46.08753315649867,44.18132611637348,68.69047619047619,94.39058171745152,61.096075778078486,83.92857142857143
2019-08-01,79.32539682539682,90.03968253968254,70.66225165562913,72.36486486486487,75.35714285714286,89.41908713692946,51.689189189189186,90.43650793650794
2019-08-02,96.30952380952381,96.15079365079364,59.98677248677249,74.02159244264507,85.35714285714286,95.78729281767956,65.65452091767881,96.15079365079364
2019-08-05,99.0,98.61111111111111,30.84544253632761,64.75741239892183,94.56349206349206,99.0,72.03504043126685,99.0
2019-08-06,98.13492063492063,99.0,85.94986807387863,71.53432032301481,91.78571428571429,28.650137741046834,78.26379542395694,97.73809523809524
2019-08-07,92.18253968253968,99.0,87.28590250329381,47.916666666666664,90.83333333333333,28.679504814305364,79.09946236559139,95.35714285714286
2019-08-08,58.53174603174603,98.53174603174604,69.27631578947368,53.48993288590604,82.97619047619048,28.708791208791208,70.0,82.73809523809524
2019-08-09,42.5,97.42063492063492,82.58869908015768,78.61930294906166,87.02380952380952,87.03703703703704,75.93833780160858,85.03968253968254
2019-08-12,5.674603174603175,94.0079365079365,94.68503937007874,76.50602409638554,90.5952380952381,86.0958904109589,80.25435073627845,85.5952380952381
2019-08-13,5.198412698412699,78.53174603174604,93.25032765399737,92.58021390374331,82.65873015873017,28.6593707250342,66.91176470588235,27.896825396825395
2019-08-14,39.96031746031746,76.7063492063492,98.49476439790575,90.18691588785046,92.42063492063492,97.19945355191257,70.02670226969292,64.32539682539682
2019-08-15,83.92857142857143,87.57936507936508,98.75816993464052,96.86666666666666,92.57936507936508,66.37107776261938,72.6,64.88095238095238
2019-08-16,45.27777777777778,84.0079365079365,88.18537859007833,96.60452729693742,88.69047619047619,28.61035422343324,67.31025299600533,42.1031746031746
2019-08-19,8.531746031746032,56.07142857142857,87.8096479791395,92.75265957446808,82.89682539682539,28.639455782312925,69.61436170212765,11.19047619047619
2019-08-20,46.86507936507937,57.42063492063492,72.59114583333333,97.01195219123505,86.15079365079364,79.00815217391305,69.25630810092962,35.75396825396825
2019-08-21,3.2936507936507935,22.738095238095237,63.00390117035111,98.60742705570291,81.62698412698413,28.62957937584803,71.684350132626,11.15079365079365
2019-08-22,4.642857142857143,10.03968253968254,31.233766233766232,95.82781456953643,83.69047619047619,70.9349593495935,68.67549668874172,28.69047619047619
2019-08-23,50.51587301587302,22.261904761904763,59.46822308690013,94.9074074074074,92.26190476190476,97.76725304465494,84.1931216931217,69.24603174603175
2019-08-26,61.94444444444444,40.11904761904762,74.02849740932642,97.55614266842801,87.34126984126983,28.58108108108108,75.36327608982828,50.51587301587302
2019-08-27,49.72222222222222,51.46825396825397,83.11772315653299,99.0,82.02380952380952,67.81376518218623,69.1952506596306,52.182539682539684
2019-08-28,72.65873015873017,65.67460317460318,71.64082687338501,99.0,74.56349206349206,28.571428571428573,69.89459815546772,47.34126984126984
2019-08-29,43.84920634920635,60.11904761904762,73.2258064516129,96.25,34.56349206349206,28.600269179004037,72.69736842105263,10.992063492063492
2019-08-30,7.023809523809524,25.515873015873016,53.02835051546392,92.57555847568989,39.404761904761905,69.42204301075269,62.352168199737186,25.11904761904762
2019-09-03,52.57936507936508,23.69047619047619,29.021879021879023,96.91601049868767,60.75396825396825,85.70469798657719,58.59580052493438,44.48412698412698
2019-09-04,20.515873015873016,14.484126984126984,13.303341902313624,86.82830930537352,28.134920634920636,28.552278820375335,51.31061598951507,10.992063492063492
2019-09-05,8.928571428571429,5.833333333333333,12.64441591784339,83.18062827225131,10.396825396825397,28.5809906291834,50.32722513089005,11.031746031746032
2019-09-06,18.452380952380953,4.484126984126984,9.294871794871796,67.51633986928104,26.150793650793652,62.36631016042781,59.01960784313726,25.1984126984127
2019-09-09,22.817460317460316,3.7698412698412698,1.9846350832266326,27.610966057441253,33.84920634920635,69.09212283044059,58.942558746736296,31.706349206349206
2019-09-10,14.801587301587302,3.134920634920635,1.0,12.320730117340286,41.46825396825397,71.66666666666667,66.16688396349413,38.214285714285715
2019-09-11,17.5,3.0555555555555554,1.0,7.096354166666667,10.436507936507937,28.495339547270305,74.28385416666667,11.071428571428571
2019-09-12,66.30952380952381,5.357142857142857,1.721938775510204,9.29778933680104,10.476190476190476,28.523936170212767,71.97659297789336,11.11111111111111
2019-09-13,69.08730158730158,8.69047619047619,2.611464968152866,5.0,31.626984126984127,76.82602921646746,69.93506493506493,31.865079365079364
2019-09-16,61.94444444444444,14.007936507936508,3.753180661577608,3.307392996108949,46.46825396825397,76.19363395225464,75.29182879377431,45.03968253968254
2019-09-17,41.15079365079365,16.150793650793652,38.81829733163914,4.727979274611399,33.37301587301587,28.47682119205298,77.65544041450777,37.26190476190476
2019-09-18,66.07142857142857,24.404761904761905,61.99238578680203,5.886157826649418,33.53174603174603,60.78042328042328,79.75420439844761,37.42063492063492
2019-09-19,66.86507936507937,35.27777777777778,64.57541191381496,10.271317829457365,28.61111111111111,28.467635402906208,77.32558139534883,32.26190476190476
2019-09-20,76.54761904761905,52.5,26.89873417721519,4.967741935483871,53.53174603174603,88.7203166226913,74.64516129032258,60.43650793650794
2019-09-23,81.62698412698413,61.388888888888886,88.93805309734513,6.894329896907217,54.88095238095238,67.12779973649539,64.75515463917526,61.62698412698413
2019-09-24,92.42063492063492,82.65873015873017,75.06313131313131,5.083655083655084,73.2936507936508,93.09210526315789,82.43243243243244,80.91269841269842
2019-09-25,85.27777777777777,86.23015873015873,62.73644388398487,3.7917737789203083,58.76984126984127,28.38370565045992,76.41388174807199,64.48412698412699
2019-09-26,89.0079365079365,90.11904761904762,38.60201511335013,5.7124518613607185,64.16666666666667,76.96850393700787,73.74839537869063,66.07142857142857
2019-09-27,83.45238095238095,91.94444444444444,68.99371069182389,4.166666666666667,76.7063492063492,91.54652686762779,86.85897435897436,79.88095238095238
2019-09-30,72.97619047619048,91.23015873015873,33.85678391959799,5.441741357234315,67.73809523809524,28.337696335078533,78.68117797695263,68.2936507936508
2019-10-01,62.023809523809526,89.8015873015873,67.06398996235885,11.317135549872123,76.54761904761905,86.86274509803921,63.107416879795394,78.13492063492063
2019-10-02,92.26190476190476,94.32539682539682,75.75187969924812,14.367816091954023,86.62698412698413,94.9738903394256,68.26309067688378,91.54761904761905
2019-10-03,71.94444444444444,94.64285714285714,79.7872340425532,20.854591836734695,80.9920634920635,28.292046936114733,73.91581632653062,64.4047619047619
2019-10-04,22.341269841269842,88.61111111111111,98.1875,36.24203821656051,67.02380952380952,28.3203125,67.70700636942675,32.976190476190474
2019-10-07,48.29365079365079,84.96031746031746,98.93882646691635,68.5114503816794,70.35714285714286,70.54616384915475,59.60559796437659,37.1031746031746
2019-10-08,56.86507936507937,84.72222222222223,97.06982543640898,94.85387547649302,83.69047619047619,90.32467532467533,52.287166454891995,63.45238095238095
2019-10-09,9.722222222222221,63.611111111111114,94.8318804483188,97.65228426395939,75.75396825396825,28.27496757457847,56.66243654822335,39.08730158730159
2019-10-10,14.484126984126984,45.833333333333336,87.5,88.78326996197718,66.7063492063492,28.303108808290155,56.08365019011407,22.261904761904763
2019-10-11,21.944444444444443,33.84920634920635,39.93788819875776,80.31645569620254,44.08730158730159,28.33117723156533,42.59493670886076,11.11111111111111
2019-10-14,18.452380952380953,23.849206349206348,41.00496277915633,96.1441213653603,44.96031746031746,56.78294573643411,37.48419721871049,23.134920634920636
2019-10-15,2.8968253968253967,7.023809523809524,35.99752168525403,93.62373737373737,10.476190476190476,28.322580645161292,36.30050505050505,11.15079365079365
2019-10-16,7.817460317460317,3.6904761904761907,31.497524752475247,87.70491803278688,31.071428571428573,68.49226804123711,36.12862547288777,31.30952380952381
2019-10-17,9.880952380952381,3.0555555555555554,30.84054388133498,73.86649874055415,21.626984126984127,28.314028314028313,40.61712846347607,25.1984126984127
2019-10-18,46.15079365079365,6.23015873015873,31.17283950617284,81.9496855345912,49.24603174603175,86.31105398457584,50.880503144654085,51.388888888888886
2019-10-21,30.27777777777778,7.738095238095238,15.598027127003698,60.61557788944724,22.658730158730158,28.305519897304237,41.7713567839196,33.45238095238095
2019-10-22,78.76984126984127,17.42063492063492,3.1403940886699506,42.095357590966124,47.65873015873016,82.75641025641026,40.08782936010038,54.404761904761905
2019-10-23,64.72222222222223,27.341269841269842,3.1365313653136533,40.91478696741854,43.13492063492063,28.297055057618437,55.70175438596491,50.27777777777778
2019-10-24,55.595238095238095,32.57936507936508,6.326781326781327,45.369211514392994,10.515873015873016,28.324808184143222,32.22778473091364,28.928571428571427
2019-10-25,29.166666666666668,23.214285714285715,21.779141104294478,57.8125,10.555555555555555,28.35249042145594,10.8125,11.071428571428571
2019-10-28,27.738095238095237,16.785714285714285,53.615196078431374,70.97378277153558,10.595238095238095,28.380102040816325,12.047440699126092,11.071428571428571
2019-10-29,26.785714285714285,13.69047619047619,64.44308445532435,40.586034912718205,45.992063492063494,81.59235668789809,35.099750623441395,48.05555555555556
2019-10-30,34.404761904761905,9.96031746031746,86.61369193154034,50.0,32.817460317460316,28.37150127226463,31.693648816936488,40.91269841269841
2019-10-31,48.69047619047619,11.626984126984127,92.61294261294262,58.27114427860697,32.57936507936508,28.398983481575602,30.6592039800995,40.833333333333336
2019-11-01,42.65873015873016,12.261904761904763,72.2560975609756,28.88198757763975,10.555555555555555,28.426395939086294,33.72670807453416,11.031746031746032
