date,risk_level,risk_acceleration,fragility,affordability
2020-10-16,54.22838154267053,46.988524860491765,57.2279448606193,13.703703703703695
2020-10-19,57.60771737269705,67.57324008466865,56.371037719504244,10.476190476190482
2020-10-20,59.58673359205482,70.25986013008885,54.91518305467133,9.371693121693127
2020-10-21,60.66682145881821,51.23672278906024,54.650648698053324,7.810846560846542
2020-10-22,54.65729175459133,18.316711480321892,56.1677127810774,6.818783068783048
2020-10-23,50.11395424414855,0.0,56.514176438573365,5.489417989417987
2020-10-26,49.45617365428864,0.0,55.286156550570865,4.761904761904759
2020-10-27,59.75604732402038,0.3386274639311182,55.76608331985034,3.8227513227513015
2020-10-28,79.67516434264553,38.01668576765465,57.409003777053414,2.2896825396825307
2020-10-29,86.71089552224069,64.10720753529873,57.44291974756949,2.316137566137556
2020-10-30,93.04913217079806,85.870355853299,57.29261470664382,2.0251322751322647
2020-11-02,89.22125941959736,79.53017153061744,53.781290064675595,2.2103174603174693
2020-11-03,86.15839157708714,52.80468850613354,51.39588981015291,2.3425925925925952
2020-11-04,65.74994268533318,0.0,47.40800153769032,11.972222222222214
2020-11-05,44.94764106800789,0.0,45.609880448139876,24.007936507936506
2020-11-06,26.268166132313155,0.0,43.595830759152776,39.02116402116402
2020-11-09,23.554895918521375,0.0,40.60000655833167,41.89153439153438
2020-11-10,24.33177755135177,0.0,38.41242760239597,41.256613756613746
2020-11-11,22.60336011748268,0.0,36.14624766665967,41.36243386243385
2020-11-12,24.0373869947242,0.0,39.09003280550812,43.73015873015873
2020-11-13,19.222724805062015,0.0,41.649960431684875,48.703703703703695
2020-11-16,13.517690397374507,0.0,42.615101564283094,50.423280423280424
2020-11-17,4.112784791459871,0.0,39.937908485313336,52.73809523809524
2020-11-18,2.8365550688015784,0.0,39.864685634531135,53.47883597883598
2020-11-19,3.9133015831172546,0.0,39.30983381084722,54.01455026455026
2020-11-20,7.1902667776430205,0.0,41.23080714273615,54.50396825396825
2020-11-23,6.958625587608055,0.0,42.061407194541765,54.92724867724868
2020-11-24,2.911410814321558,0.0,43.01855449553027,55.357142857142854
2020-11-25,0.0,0.0,40.87843891895716,54.497354497354486
2020-11-27,0.0,0.0,37.82629929321606,52.916666666666664
2020-11-30,0.0,0.0,37.361171041366944,46.71957671957671
2020-12-01,0.0,0.0,37.58638382891132,41.07142857142856
2020-12-02,0.0,0.0,38.799113736298224,35.62830687830687
2020-12-03,0.0,0.0,39.0942621428174,27.685185185185176
2020-12-04,0.0,11.68034376636724,37.84454878636217,19.76190476190476
2020-12-07,0.0,13.538721296910738,35.82785329025172,12.40079365079366
2020-12-08,0.0,2.2082531671862515,35.43867338142695,11.838624338624342
2020-12-09,0.0,9.877483900226007,41.51221882294908,10.608465608465607
2020-12-10,0.0,17.100525395841657,46.603592467771705,9.525132275132265
2020-12-11,7.566342763458636,38.78037404217275,53.84278177248585,8.302910052910036
2020-12-14,7.9855196831640995,44.01285127633521,54.83730244675313,8.224867724867735
2020-12-15,6.000837464053772,48.81466996824654,55.62438207691031,8.600529100529101
2020-12-16,0.0,14.946261505493643,51.825502475743534,8.969576719576722
2020-12-17,0.0,0.0,49.1178699071159,9.97354497354496
2020-12-18,0.0,0.0,46.08413080970409,10.548941798941783
2020-12-21,0.0,0.0,46.525168654727835,10.398148148148138
2020-12-22,0.0,0.0,49.16164934910511,9.949735449735442
2020-12-23,0.0,0.0,54.334557800367534,9.744708994709
2020-12-24,0.0,4.387311017614897,56.50870309126304,10.90079365079363
2020-12-28,0.0,11.379311441574362,56.626807108743705,11.99074074074072
2020-12-29,0.0,0.0,54.430523358394,12.242063492063494
2020-12-30,0.0,0.0,50.400639821059315,11.984126984126988
2020-12-31,0.0,0.0,46.12692900844691,11.357142857142847
2021-01-04,0.0,11.205272197713994,48.0291810848523,10.029100529100518
2021-01-05,7.129714316187714,44.57612828314283,51.24973576591833,9.12433862433862
2021-01-06,19.57866653697425,79.99648983248308,55.43072410564186,8.269841269841265
2021-01-07,8.454039241283207,57.60231524892537,50.89256868836419,10.140211640211632
2021-01-08,0.0,34.344043477111306,48.79513961747803,10.615079365079353
2021-01-11,0.0,0.0,47.13708945133513,11.097883597883595
2021-01-12,0.0,0.0,48.623588598159515,10.383597883597872
2021-01-13,0.0,0.0,47.342878683919764,10.93915343915343
2021-01-14,0.0,0.0,47.08933906306666,11.097883597883595
2021-01-15,0.0,0.0,48.91808609528202,10.648148148148152
2021-01-19,0.0,17.950695165635093,49.54728103707477,10.476190476190482
2021-01-20,0.0,4.30854412959917,48.27277951022546,12.56613756613757
2021-01-21,0.0,0.0,44.71442238625188,14.589947089947074
2021-01-22,0.0,0.0,45.010847051308716,14.748677248677254
2021-01-25,0.0,0.0,43.906966777335086,12.923280423280417
2021-01-26,0.0,0.0,44.1596323230941,11.19047619047619
2021-01-27,9.654919940582047,43.15121132478645,47.519053799173065,7.832010582010582
2021-01-28,29.75870466659468,100.0,51.85822711674378,5.728835978835988
2021-01-29,53.58457923220833,100.0,58.3245405850556,3.347883597883609
2021-02-01,44.24040779351232,100.0,60.002651528795425,5.0793650793650755
2021-02-02,27.091304925362493,87.65547052853039,61.18761844399204,11.812169312169303
2021-02-03,0.0,0.0,58.39503930817269,20.059523809523796
2021-02-04,0.0,0.0,55.48067236737207,29.675925925925924
2021-02-05,0.0,0.0,50.93593890128447,34.31878306878306
2021-02-08,0.0,0.0,45.76701190217024,36.402116402116384
2021-02-09,0.0,0.0,44.2205125468897,33.27380952380952
2021-02-10,0.0,0.0,45.853123862026635,27.751322751322746
2021-02-11,0.0,3.163430600085917,47.952700525435745,24.298941798941797
2021-02-12,0.0,11.401722563297954,48.33317382030288,24.384920634920633
2021-02-16,0.0,23.985185340003092,50.60407525225672,22.02380952380952
2021-02-17,3.636296111078652,41.68835590294441,55.25319201537218,19.378306878306873
2021-02-18,0.0,26.392231857127367,58.79827840077755,15.211640211640216
2021-02-19,0.0,4.113486614375947,58.17565665404824,14.775132275132265
2021-02-22,1.7892126317205381,15.653560688698304,57.40388792595602,12.552910052910036
2021-02-23,17.242063492063526,37.68913466178361,56.30666749533691,10.91269841269839
2021-02-24,24.14285714285717,41.01312206355704,55.89667161209063,11.838624338624342
2021-02-25,36.54497354497357,77.48278252309066,55.132339902564496,10.158730158730165
2021-02-26,47.9933862433863,100.0,53.38530808136025,9.074074074074062
2021-03-01,44.375000000000036,85.171574736559,52.29592072173951,12.718253968253961
2021-03-02,26.930555555555603,19.37698412698415,51.52445774422777,16.567460317460316
2021-03-03,27.5469576719577,6.808201058201053,52.285892661555906,16.898148148148152
2021-03-04,45.593915343915384,18.097883597883637,51.80204959812777,9.894179894179885
2021-03-05,50.361111111111136,4.735449735449677,48.83451891001783,9.960317460317455
